#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2015-01-15,18,65,9,49,07:53 AM,05:39 PM,02:34 AM,01:21 PM
2015-01-15,24,18,65,20,33,225,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,15.3,77,10,1017,90,18,65,14,58,18,65,23,38,18,65
2015-01-16,13,56,9,47,07:53 AM,05:40 PM,03:35 AM,02:04 PM
2015-01-16,24,13,56,18,29,311,NW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,4.4,66,10,1022,84,13,55,7,44,10,50,23,37,10,50
2015-01-17,15,58,11,52,07:53 AM,05:41 PM,04:35 AM,02:55 PM
2015-01-17,24,15,58,13,21,183,S,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly Cloudy ,2.6,66,10,1028,28,15,58,8,47,15,58,1,2,15,58
2015-01-18,18,64,9,48,07:52 AM,05:42 PM,05:35 AM,03:52 PM
2015-01-18,24,18,64,22,36,343,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly Cloudy ,25.7,80,10,1011,56,16,62,13,55,16,62,7,11,16,62
2015-01-19,13,56,9,48,07:52 AM,05:43 PM,06:31 AM,04:56 PM
2015-01-19,24,13,56,27,44,1,N,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,51,10,1021,2,12,54,3,37,9,49,25,41,9,49
2015-01-20,13,55,10,49,07:51 AM,05:44 PM,07:24 AM,06:05 PM
2015-01-20,24,13,55,19,31,345,NNW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,3.5,67,10,1014,70,12,54,6,44,10,49,23,37,10,49
2015-01-21,13,55,11,51,07:51 AM,05:45 PM,08:11 AM,07:16 PM
2015-01-21,24,13,55,19,31,325,NW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.9,73,10,1020,100,12,54,7,45,10,49,24,39,10,49
2015-01-22,14,57,12,54,07:50 AM,05:47 PM,08:55 AM,08:28 PM
2015-01-22,24,14,57,21,35,314,NW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,2.7,84,2,1024,100,13,55,10,50,11,51,21,34,11,51
2015-01-23,17,62,10,51,07:50 AM,05:48 PM,09:35 AM,09:39 PM
2015-01-23,24,17,62,15,24,333,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.3,77,10,1028,100,16,60,12,53,16,60,16,26,16,60
2015-01-24,16,61,9,47,07:49 AM,05:49 PM,10:13 AM,10:48 PM
